EpochTime,BuffWarning,status,Resolution
1533508048936,1,3,2
1533508049037,1,3,2
1533508049139,1,3,2
1533508049239,1,3,2
1533508049342,1,3,2
1533508049439,1,3,2
1533508049544,1,3,2
1533508049638,1,3,2
1533508049746,1,3,2
1533508049837,1,3,2
1533508049938,1,3,2
1533508050038,1,3,2
1533508050138,1,3,2
1533508050247,1,3,2
1533508050337,1,3,2
1533508050447,1,3,2
1533508050537,1,3,2
1533508050636,1,3,2
1533508050739,1,3,2
1533508050838,1,3,2
1533508050945,1,3,2
1533508051040,1,3,2
1533508051139,1,3,2
1533508051244,1,3,2
1533508051339,1,3,2
1533508051443,0,3,2
1533508051541,0,3,2
1533508051639,0,3,2
1533508051745,0,3,2
1533508051840,0,3,2
1533508051946,0,3,2
1533508052041,0,3,2
1533508052137,0,3,2
1533508052242,0,3,2
1533508052343,0,3,2
1533508052440,0,3,2
1533508052544,0,3,2
1533508052637,0,3,2
1533508052744,0,3,2
1533508052843,0,3,2
1533508052945,0,3,2
1533508053042,0,3,2
1533508053136,0,3,2
1533508053237,0,3,2
1533508053346,0,3,2
1533508053446,0,3,2
1533508053546,0,3,2
1533508053638,0,3,2
1533508053744,0,3,2
1533508053846,0,3,2
1533508053940,0,3,2
1533508054042,0,3,2
1533508054137,0,3,2
1533508054242,0,3,2
1533508054343,0,3,2
1533508054439,0,3,2
1533508054538,0,3,2
1533508054636,0,3,2
1533508054738,0,3,2
1533508054842,0,3,2
1533508054939,0,3,2
1533508055045,0,3,2
1533508055137,0,3,2
1533508055238,0,3,2
1533508055337,0,3,2
1533508055446,0,3,2
1533508055537,0,3,2
1533508055637,0,3,2
1533508055737,0,3,2
1533508055837,0,3,2
1533508055938,0,3,2
1533508056046,0,3,2
1533508056136,0,3,2
1533508056244,0,3,2
1533508056338,0,3,2
1533508056446,0,3,2
1533508056537,0,3,2
1533508056637,0,3,2
1533508056745,0,3,2
1533508056846,0,3,2
1533508056943,0,3,2
1533508057038,0,3,2
1533508057136,0,3,2
1533508057240,0,3,2
1533508057345,0,3,2
1533508057440,0,3,2
1533508057544,0,3,2
1533508057638,0,3,2
1533508057739,0,3,2
1533508057841,0,3,2
1533508057946,0,3,2
1533508058039,0,3,2
1533508058137,0,3,2
1533508058242,0,3,2
1533508058342,0,3,2
1533508058443,0,3,2
1533508058541,0,3,2
1533508058636,0,3,2
1533508058743,0,3,2
1533508058844,0,3,2
1533508058946,0,3,2
1533508059044,0,3,2
1533508059137,0,3,2
1533508059245,0,3,2
1533508059345,0,3,2
1533508059443,0,3,2
1533508059544,0,3,2
1533508059638,0,3,2
1533508059744,0,3,2
1533508059846,0,3,2
1533508059945,0,3,2
1533508060045,0,3,2
1533508060137,0,3,2
1533508060246,0,3,2
1533508060338,0,3,2
1533508060438,0,3,2
1533508060539,0,3,2
1533508060637,0,3,2
1533508060737,0,3,2
1533508060840,0,3,2
1533508060943,0,3,2
1533508061045,0,3,2
1533508061137,0,3,2
1533508061244,0,3,2
1533508061337,0,3,2
1533508061439,0,3,2
1533508061546,0,3,2
1533508061639,0,3,2
1533508061747,0,3,2
1533508061847,0,3,2
1533508061942,0,3,2
1533508062039,0,3,2
1533508062136,0,3,2
1533508062243,0,3,2
1533508062347,0,3,2
1533508062445,0,3,2
1533508062544,0,3,2
1533508062637,0,3,2
1533508062744,0,3,2
1533508062841,0,3,2
1533508062940,0,3,2
1533508063046,0,3,2
1533508063137,0,3,2
1533508063247,0,3,2
1533508063337,0,3,2
1533508063439,0,3,2
1533508063538,0,3,2
1533508063636,0,3,2
1533508063737,0,3,2
1533508063845,0,3,2
1533508063938,0,3,2
1533508064039,0,3,2
1533508064137,0,3,2
1533508064240,0,3,2
1533508064339,0,3,2
1533508064440,0,3,2
1533508064539,0,3,2
1533508064636,0,3,2
1533508064739,0,3,2
1533508064838,0,3,2
1533508064945,0,3,2
1533508065041,0,3,2
1533508065136,0,3,2
1533508065241,0,3,2
1533508065341,0,3,2
1533508065442,0,3,2
1533508065545,0,3,2
1533508065637,0,3,2
1533508065743,0,3,2
1533508065840,0,3,2
1533508065944,0,3,2
1533508066041,0,3,2
1533508066136,0,3,2
1533508066243,0,3,2
1533508066344,0,3,2
1533508066444,0,3,2
1533508066543,0,3,2
1533508066636,0,3,2
1533508066737,0,3,2
1533508066840,0,3,2
1533508066937,0,3,2
1533508067037,0,3,2
1533508067137,0,3,2
1533508067244,0,3,2
1533508067346,0,3,2
1533508067441,0,3,2
1533508067538,0,3,2
1533508067637,0,3,2
1533508067746,0,3,2
1533508067838,0,3,2
1533508067938,0,3,2
1533508068038,0,3,2
1533508068137,0,3,2
1533508068244,0,3,2
1533508068346,0,3,2
1533508068442,0,3,2
1533508068540,0,3,2
1533508068636,0,3,2
1533508068744,0,3,2
1533508068837,0,3,2
1533508068938,0,3,2
1533508069046,0,3,2
1533508069136,0,3,2
1533508069244,0,3,2
1533508069337,0,3,2
1533508069439,0,3,2
1533508069542,0,3,2
1533508069637,0,3,2
1533508069745,0,3,2
1533508069838,0,3,2
1533508069938,0,3,2
1533508070044,0,3,2
1533508070137,0,3,2
1533508070244,0,3,2
1533508070345,0,3,2
1533508070442,0,3,2
1533508070546,0,3,2
1533508070637,0,3,2
1533508070740,0,3,2
1533508070840,0,3,2
1533508070941,0,3,2
1533508071042,0,3,2
1533508071137,0,3,2
1533508071243,0,3,2
1533508071341,0,3,2
1533508071442,0,3,2
1533508071542,0,3,2
1533508071637,0,3,2
1533508071746,0,3,2
1533508071842,0,3,2
1533508071943,0,3,2
1533508072045,0,3,2
1533508072137,0,3,2
1533508072244,0,3,2
1533508072343,0,3,2
1533508072444,0,3,2
1533508072545,0,3,2
1533508072637,0,3,2
1533508072744,0,3,2
1533508072843,0,3,2
1533508072946,0,3,2
1533508073045,0,3,2
1533508073136,0,3,2
1533508073245,0,3,2
1533508073345,0,3,2
1533508073439,0,3,2
1533508073544,0,3,2
1533508073637,0,3,2
1533508073746,0,3,2
1533508073838,0,3,2
1533508073947,0,3,2
1533508074038,0,3,2
1533508074136,0,3,2
1533508074243,0,3,2
1533508074336,0,3,2
1533508074441,0,3,2
1533508074536,0,3,2
1533508074638,0,3,2
1533508074738,0,3,2
1533508074837,0,3,2
1533508074945,0,3,2
1533508075046,0,3,2
1533508075137,0,3,2
1533508075245,0,3,2
1533508075337,0,3,2
1533508075446,0,3,2
1533508075539,0,3,2
1533508075638,0,3,2
1533508075744,0,3,2
1533508075836,0,3,2
1533508075943,0,3,2
1533508076038,0,3,2
1533508076136,0,3,2
1533508076244,0,3,2
1533508076337,0,3,2
1533508076437,0,3,2
1533508076539,0,3,2
1533508076636,0,3,2
1533508076738,0,3,2
1533508076846,0,3,2
1533508076942,0,3,2
1533508077040,0,3,2
1533508077137,0,3,2
1533508077240,0,3,2
1533508077340,0,3,2
1533508077441,0,3,2
1533508077539,0,3,2
1533508077638,0,3,2
1533508077741,0,3,2
1533508077840,0,3,2
1533508077942,0,3,2
1533508078042,0,3,2
1533508078137,0,3,2
1533508078244,0,3,2
1533508078343,0,3,2
1533508078444,0,3,2
1533508078543,0,3,2
1533508078637,0,3,2
1533508078743,0,3,2
1533508078844,0,3,2
1533508078945,0,3,2
1533508079044,0,3,2
1533508079137,0,3,2
1533508079245,0,3,2
1533508079344,0,3,2
1533508079446,0,3,2
1533508079546,0,3,2
1533508079638,0,3,2
1533508079744,0,3,2
1533508079842,0,3,2
1533508079941,0,3,2
1533508080039,0,3,2
1533508080136,0,3,2
1533508080238,0,3,2
1533508080345,0,3,2
1533508080444,0,3,2
1533508080536,0,3,2
1533508080636,0,3,2
1533508080742,0,3,2
1533508080837,0,3,2
1533508080945,0,3,2
1533508081042,0,3,2
1533508081137,0,3,2
1533508081246,0,3,2
1533508081339,0,3,2
1533508081437,0,3,2
1533508081537,0,3,2
1533508081636,0,3,2
1533508081738,0,3,2
1533508081843,0,3,2
1533508081938,0,3,2
1533508082038,0,3,2
1533508082136,0,3,2
1533508082236,0,3,2
1533508082346,0,3,2
1533508082437,0,3,2
1533508082536,0,3,2
1533508082637,0,3,2
1533508082745,0,3,2
1533508082838,0,3,2
1533508082939,0,3,2
1533508083044,0,3,2
1533508083136,0,3,2
1533508083244,0,3,2
1533508083338,0,3,2
1533508083438,0,3,2
1533508083538,0,3,2
1533508083636,0,3,2
1533508083738,0,3,2
1533508083836,0,3,2
1533508083944,0,3,2
1533508084046,0,3,2
1533508084136,0,3,2
1533508084240,0,3,2
1533508084340,0,3,2
1533508084441,0,3,2
1533508084541,0,3,2
1533508084636,0,3,2
1533508084740,0,3,2
1533508084841,0,3,2
1533508084942,0,3,2
1533508085041,0,3,2
1533508085137,0,3,2
1533508085241,0,3,2
1533508085341,0,3,2
1533508085443,0,3,2
1533508085543,0,3,2
1533508085636,0,3,2
1533508085741,0,3,2
1533508085842,0,3,2
1533508085945,0,3,2
1533508086042,0,3,2
1533508086136,0,3,2
1533508086244,0,3,2
1533508086344,0,3,2
1533508086443,0,3,2
1533508086540,0,3,2
1533508086636,0,3,2
1533508086739,0,3,2
1533508086836,0,3,2
1533508086940,0,3,2
1533508087041,0,3,2
1533508087137,0,3,2
1533508087244,0,3,2
1533508087346,0,3,2
1533508087445,0,3,2
1533508087537,0,3,2
1533508087636,0,3,2
1533508087738,0,3,2
1533508087844,0,3,2
1533508087944,0,3,2
1533508088045,0,3,2
1533508088136,0,3,2
1533508088246,0,3,2
1533508088345,0,3,2
1533508088438,0,3,2
1533508088545,0,3,2
1533508088636,0,3,2
1533508088738,0,3,2
1533508088839,0,3,2
1533508088945,0,3,2
1533508089037,0,3,2
1533508089136,0,3,2
1533508089238,0,3,2
1533508089340,0,3,2
1533508089438,0,3,2
1533508089536,0,3,2
1533508089637,0,3,2
1533508089737,0,3,2
1533508089838,0,3,2
1533508089939,0,3,2
1533508090036,0,3,2
1533508090137,0,3,2
1533508090238,0,3,2
1533508090338,0,3,2
1533508090441,0,3,2
1533508090541,0,3,2
1533508090636,0,3,2
1533508090740,0,3,2
1533508090840,0,3,2
1533508090942,0,3,2
1533508091041,0,3,2
1533508091136,0,3,2
1533508091241,0,3,2
1533508091340,0,3,2
1533508091442,0,3,2
1533508091542,0,3,2
1533508091636,0,3,2
1533508091742,0,3,2
1533508091842,0,3,2
1533508091942,0,3,2
1533508092042,0,3,2
1533508092136,0,3,2
1533508092242,0,3,2
1533508092344,0,3,2
1533508092445,0,3,2
1533508092544,0,3,2
1533508092636,0,3,2
1533508092744,0,3,2
1533508092844,0,3,2
1533508092944,0,3,2
1533508093043,0,3,2
1533508093136,0,3,2
1533508093246,0,3,2
1533508093345,0,3,2
1533508093444,0,3,2
1533508093542,0,3,2
1533508093637,0,3,2
1533508093746,0,3,2
1533508093844,0,3,2
1533508093943,0,3,2
1533508094040,0,3,2
1533508094136,0,3,2
1533508094243,0,3,2
1533508094337,0,3,2
1533508094437,0,3,2
1533508094541,0,3,2
1533508094638,0,3,2
1533508094736,0,3,2
1533508094842,0,3,2
1533508094936,0,3,2
1533508095044,0,3,2
1533508095137,0,3,2
1533508095244,0,3,2
1533508095338,0,3,2
1533508095439,0,3,2
1533508095544,0,3,2
1533508095636,0,3,2
1533508095736,0,3,2
1533508095843,0,3,2
1533508095938,0,3,2
1533508096043,0,3,2
1533508096136,0,3,2
1533508096236,0,3,2
1533508096337,0,3,2
1533508096437,0,3,2
1533508096538,0,3,2
1533508096637,0,3,2
1533508096745,0,3,2
1533508096840,0,3,2
1533508096940,0,3,2
1533508097040,0,3,2
1533508097136,0,3,2
1533508097240,0,3,2
1533508097341,0,3,2
1533508097440,0,3,2
1533508097540,0,3,2
1533508097636,0,3,2
1533508097741,0,3,2
1533508097841,0,3,2
1533508097941,0,3,2
1533508098041,0,3,2
1533508098136,0,3,2
1533508098240,0,3,2
1533508098343,0,3,2
1533508098443,0,3,2
1533508098542,0,3,2
1533508098636,0,3,2
1533508098744,0,3,2
1533508098842,0,3,2
1533508098945,0,3,2
1533508099044,0,3,2
1533508099136,0,3,2
1533508099245,0,3,2
1533508099345,0,3,2
1533508099445,0,3,2
1533508099545,0,3,2
1533508099636,0,3,2
1533508099745,0,3,2
1533508099841,0,3,2
1533508099943,0,3,2
1533508100044,0,3,2
1533508100137,0,3,2
1533508100236,0,3,2
1533508100344,0,3,2
1533508100445,0,3,2
1533508100546,0,3,2
1533508100635,0,3,2
1533508100745,0,3,2
1533508100844,0,3,2
1533508100945,0,3,2
1533508101042,0,3,2
1533508101137,0,3,2
1533508101246,0,3,2
1533508101344,0,3,2
1533508101445,0,3,2
1533508101540,0,3,2
1533508101637,0,3,2
1533508101744,0,3,2
1533508101845,0,3,2
1533508101937,0,3,2
1533508102041,0,3,2
1533508102135,0,3,2
1533508102238,0,3,2
1533508102343,0,3,2
1533508102438,0,3,2
1533508102537,0,3,2
1533508102636,0,3,2
1533508102737,0,3,2
1533508102836,0,3,2
1533508102936,0,3,2
1533508103037,0,3,2
1533508103135,0,3,2
1533508103238,0,3,2
1533508103337,0,3,2
1533508103438,0,3,2
1533508103545,0,3,2
1533508103636,0,3,2
1533508103736,0,3,2
1533508103839,0,3,2
1533508103940,0,3,2
1533508104038,0,3,2
1533508104136,0,3,2
1533508104237,0,3,2
1533508104340,0,3,2
1533508104441,0,3,2
1533508104543,0,3,2
1533508104636,0,3,2
1533508104738,0,3,2
1533508104840,0,3,2
1533508104941,0,3,2
1533508105041,0,3,2
1533508105137,0,3,2
1533508105242,0,3,2
1533508105341,0,3,2
