EpochTime,BuffWarning,status,Resolution
1533514718637,1,3,1
1533514718742,1,3,1
1533514718839,1,3,1
1533514718942,1,3,1
1533514719042,1,3,1
1533514719142,1,3,1
1533514719242,1,3,1
1533514719338,1,3,1
1533514719442,1,3,1
1533514719542,1,3,1
1533514719642,1,3,1
1533514719740,1,3,1
1533514719838,1,3,1
1533514719938,1,3,1
1533514720042,1,3,1
1533514720142,1,3,1
1533514720239,1,3,1
1533514720339,1,3,1
1533514720441,1,3,1
1533514720539,1,3,1
1533514720641,1,3,1
1533514720742,1,3,1
1533514720837,1,3,1
1533514720939,1,3,1
1533514721042,1,3,1
1533514721140,0,3,1
1533514721243,0,3,1
1533514721338,0,3,1
1533514721439,0,3,1
1533514721541,0,3,1
1533514721638,0,3,1
1533514721739,0,3,1
1533514721841,0,3,1
1533514721941,0,3,1
1533514722041,0,3,1
1533514722138,0,3,1
1533514722242,0,3,1
1533514722337,0,3,1
1533514722437,0,3,1
1533514722542,0,3,1
1533514722638,0,3,1
1533514722738,0,3,1
1533514722839,0,3,1
1533514722939,0,3,1
1533514723039,0,3,1
1533514723139,0,3,1
1533514723238,0,3,1
1533514723339,0,3,1
1533514723441,0,3,1
1533514723537,0,3,1
1533514723641,0,3,1
1533514723741,0,3,1
1533514723841,0,3,1
1533514723941,0,3,1
1533514724041,0,3,1
1533514724142,0,3,1
1533514724242,0,3,1
1533514724338,0,3,1
1533514724443,0,3,1
1533514724539,0,3,1
1533514724640,0,3,1
1533514724741,0,3,1
1533514724840,0,3,1
1533514724942,0,3,1
1533514725038,0,3,1
1533514725143,0,3,1
1533514725242,0,3,1
1533514725338,0,3,1
1533514725442,0,3,1
1533514725541,0,3,1
1533514725639,0,3,1
1533514725742,0,3,1
1533514725841,0,3,1
1533514725940,0,3,1
1533514726039,0,3,1
1533514726143,0,3,1
1533514726242,0,3,1
1533514726338,0,3,1
1533514726442,0,3,1
1533514726542,0,3,1
1533514726639,0,3,1
1533514726742,0,3,1
1533514726837,0,3,1
1533514726938,0,3,1
1533514727042,0,3,1
1533514727138,0,3,1
1533514727240,0,3,1
1533514727337,0,3,1
1533514727437,0,3,1
1533514727541,0,3,1
1533514727638,0,3,1
1533514727738,0,3,1
1533514727837,0,3,1
1533514727942,0,3,1
1533514728038,0,3,1
1533514728140,0,3,1
1533514728241,0,3,1
1533514728338,0,3,1
1533514728438,0,3,1
1533514728541,0,3,1
1533514728638,0,3,1
1533514728737,0,3,1
1533514728838,0,3,1
1533514728937,0,3,1
1533514729039,0,3,1
1533514729139,0,3,1
1533514729239,0,3,1
1533514729338,0,3,1
1533514729442,0,3,1
1533514729540,0,3,1
1533514729640,0,3,1
1533514729741,0,3,1
1533514729840,0,3,1
1533514729940,0,3,1
1533514730041,0,3,1
1533514730141,0,3,1
1533514730240,0,3,1
1533514730341,0,3,1
1533514730441,0,3,1
1533514730541,0,3,1
1533514730641,0,3,1
1533514730742,0,3,1
1533514730839,0,3,1
1533514730942,0,3,1
1533514731042,0,3,1
1533514731142,0,3,1
1533514731242,0,3,1
1533514731341,0,3,1
1533514731439,0,3,1
1533514731542,0,3,1
1533514731641,0,3,1
1533514731742,0,3,1
1533514731838,0,3,1
1533514731942,0,3,1
1533514732037,0,3,1
1533514732140,0,3,1
1533514732242,0,3,1
1533514732341,0,3,1
