EpochTime,BuffWarning,status,Resolution
1520314372698,1,3,3
1520314372799,1,3,3
1520314372898,1,3,3
1520314373001,1,3,3
1520314373098,1,3,3
1520314373198,1,3,3
1520314373297,1,3,3
1520314373398,1,3,3
1520314373503,1,3,3
1520314373599,1,3,3
1520314373704,1,3,3
1520314373800,1,3,3
1520314373898,1,3,3
1520314374003,1,3,3
1520314374099,1,3,3
1520314374203,1,3,3
1520314374298,1,3,3
1520314374398,1,3,3
1520314374497,1,3,3
1520314374599,1,3,3
1520314374701,1,3,3
1520314374798,1,3,3
1520314374897,1,3,3
1520314374997,1,3,3
1520314375099,1,3,3
1520314375204,1,3,3
1520314375298,1,3,3
1520314375398,1,3,3
1520314375507,0,3,3
1520314375598,0,3,3
1520314375706,0,3,3
1520314375797,0,3,3
1520314375905,0,3,3
1520314375997,0,3,3
1520314376098,0,3,3
1520314376198,0,3,3
1520314376298,0,3,3
1520314376404,0,3,3
1520314376506,0,3,3
1520314376600,0,3,3
1520314376698,0,3,3
1520314376799,0,3,3
1520314376900,0,3,3
1520314377007,0,3,3
1520314377098,0,3,3
1520314377200,0,3,3
1520314377298,0,3,3
1520314377399,0,3,3
1520314377498,0,3,3
1520314377600,0,3,3
1520314377699,0,3,3
1520314377799,0,3,3
1520314377900,0,3,3
1520314377998,0,3,3
1520314378100,0,3,3
1520314378200,0,3,3
1520314378301,0,3,3
1520314378401,0,3,3
1520314378500,0,3,3
1520314378602,0,3,3
1520314378701,0,3,3
1520314378801,0,3,3
1520314378900,0,3,3
1520314379003,0,3,3
1520314379103,0,3,3
1520314379198,0,3,3
1520314379303,0,3,3
1520314379405,0,3,3
1520314379498,0,3,3
1520314379599,0,3,3
1520314379703,0,3,3
1520314379801,0,3,3
1520314379903,0,3,3
1520314380006,0,3,3
1520314380102,0,3,3
1520314380201,0,3,3
1520314380300,0,3,3
1520314380407,0,3,3
1520314380503,0,3,3
1520314380599,0,3,3
1520314380700,0,3,3
1520314380799,0,3,3
1520314380900,0,3,3
1520314381002,0,3,3
1520314381097,0,3,3
1520314381204,0,3,3
1520314381299,0,3,3
1520314381409,0,3,3
1520314381501,0,3,3
1520314381599,0,3,3
1520314381704,0,3,3
1520314381798,0,3,3
1520314381905,0,3,3
1520314382004,0,3,3
1520314382098,0,3,3
1520314382198,0,3,3
1520314382298,0,3,3
1520314382402,0,3,3
1520314382506,0,3,3
1520314382604,0,3,3
1520314382699,0,3,3
1520314382798,0,3,3
1520314382903,0,3,3
1520314383101,0,3,3
1520314383199,0,3,3
1520314383298,0,3,3
1520314383399,0,3,3
1520314383498,0,3,3
1520314383598,0,3,3
1520314383699,0,3,3
1520314383798,0,3,3
1520314383898,0,3,3
1520314384000,0,3,3
1520314384099,0,3,3
1520314384207,0,3,3
1520314384298,0,3,3
1520314384400,0,3,3
1520314384503,0,3,3
1520314384602,0,3,3
1520314384701,0,3,3
1520314384799,0,3,3
1520314384900,0,3,3
1520314385001,0,3,3
1520314385100,0,3,3
1520314385199,0,3,3
1520314385299,0,3,3
1520314385399,0,3,3
1520314385498,0,3,3
1520314385600,0,3,3
1520314385699,0,3,3
1520314385802,0,3,3
1520314385902,0,3,3
1520314386004,0,3,3
1520314386098,0,3,3
1520314386211,0,3,3
1520314386305,0,3,3
1520314386400,0,3,3
1520314386503,0,3,3
1520314386599,0,3,3
1520314386711,0,3,3
1520314386804,0,3,3
1520314386901,0,3,3
1520314386999,0,3,3
1520314387098,0,3,3
1520314387200,0,3,3
1520314387306,0,3,3
1520314387399,0,3,3
1520314387503,0,3,3
1520314387599,0,3,3
1520314387705,0,3,3
1520314387803,0,3,3
1520314387899,0,3,3
1520314388003,0,3,3
1520314388098,0,3,3
1520314388211,0,3,3
1520314388304,0,3,3
1520314388398,0,3,3
1520314388506,0,3,3
1520314388598,0,3,3
1520314388700,0,3,3
1520314388805,0,3,3
1520314388898,0,3,3
1520314389000,0,3,3
1520314389098,0,3,3
1520314389200,0,3,3
1520314389300,0,3,3
1520314389397,0,3,3
1520314389498,0,3,3
1520314389598,0,3,3
1520314389702,0,3,3
1520314389798,0,3,3
1520314389899,0,3,3
1520314390002,0,3,3
1520314390101,0,3,3
1520314390213,0,3,3
1520314390300,0,3,3
1520314390398,0,3,3
1520314390499,0,3,3
1520314390599,0,3,3
1520314390700,0,3,3
1520314390800,0,3,3
1520314390900,0,3,3
1520314391002,0,3,3
1520314391100,0,3,3
1520314391201,0,3,3
1520314391301,0,3,3
1520314391400,0,3,3
1520314391501,0,3,3
1520314391601,0,3,3
1520314391702,0,3,3
1520314391802,0,3,3
1520314391902,0,3,3
1520314392003,0,3,3
1520314392102,0,3,3
1520314392205,0,3,3
1520314392301,0,3,3
1520314392402,0,3,3
1520314392504,0,3,3
1520314392600,0,3,3
1520314392708,0,3,3
1520314392802,0,3,3
1520314392903,0,3,3
1520314393005,0,3,3
1520314393101,0,3,3
1520314393199,0,3,3
1520314393297,0,3,3
1520314393406,0,3,3
1520314393506,0,3,3
1520314393598,0,3,3
1520314393702,0,3,3
1520314393800,0,3,3
1520314393907,0,3,3
1520314394006,0,3,3
1520314394099,0,3,3
1520314394200,0,3,3
1520314394299,0,3,3
1520314394407,0,3,3
1520314394505,0,3,3
1520314394598,0,3,3
1520314394702,0,3,3
1520314394799,0,3,3
1520314394899,0,3,3
1520314395008,0,3,3
1520314395098,0,3,3
1520314395200,0,3,3
1520314395298,0,3,3
1520314395406,0,3,3
1520314395503,0,3,3
1520314395599,0,3,3
1520314395699,0,3,3
1520314395799,0,3,3
1520314395902,0,3,3
1520314395998,0,3,3
1520314396099,0,3,3
1520314396203,0,3,3
1520314396299,0,3,3
1520314396404,0,3,3
1520314396501,0,3,3
1520314396601,0,3,3
1520314396706,0,3,3
1520314396801,0,3,3
1520314396898,0,3,3
1520314396998,0,3,3
1520314397098,0,3,3
1520314397199,0,3,3
1520314397299,0,3,3
1520314397399,0,3,3
1520314397500,0,3,3
1520314397599,0,3,3
1520314397702,0,3,3
1520314397800,0,3,3
1520314397901,0,3,3
1520314398001,0,3,3
1520314398098,0,3,3
1520314398202,0,3,3
1520314398300,0,3,3
1520314398402,0,3,3
1520314398502,0,3,3
1520314398602,0,3,3
1520314398699,0,3,3
1520314398803,0,3,3
1520314398902,0,3,3
1520314399004,0,3,3
1520314399102,0,3,3
1520314399205,0,3,3
1520314399304,0,3,3
1520314399404,0,3,3
1520314399503,0,3,3
1520314399599,0,3,3
1520314399706,0,3,3
1520314399798,0,3,3
1520314399904,0,3,3
1520314399998,0,3,3
1520314400100,0,3,3
1520314400207,0,3,3
1520314400300,0,3,3
1520314400407,0,3,3
1520314400506,0,3,3
1520314400601,0,3,3
1520314400699,0,3,3
1520314400798,0,3,3
1520314400898,0,3,3
1520314401006,0,3,3
1520314401099,0,3,3
1520314401207,0,3,3
1520314401299,0,3,3
1520314401404,0,3,3
1520314401506,0,3,3
1520314401599,0,3,3
1520314401704,0,3,3
1520314401798,0,3,3
1520314401900,0,3,3
1520314402001,0,3,3
1520314402099,0,3,3
1520314402206,0,3,3
1520314402298,0,3,3
1520314402399,0,3,3
1520314402506,0,3,3
1520314402599,0,3,3
1520314402709,0,3,3
1520314402798,0,3,3
1520314402902,0,3,3
1520314403003,0,3,3
1520314403100,0,3,3
1520314403198,0,3,3
1520314403300,0,3,3
1520314403402,0,3,3
1520314403499,0,3,3
1520314403602,0,3,3
1520314403700,0,3,3
1520314403801,0,3,3
1520314403899,0,3,3
1520314403999,0,3,3
1520314404100,0,3,3
1520314404204,0,3,3
1520314404300,0,3,3
1520314404403,0,3,3
1520314404507,0,3,3
1520314404605,0,3,3
1520314404699,0,3,3
1520314404801,0,3,3
1520314404901,0,3,3
1520314405000,0,3,3
1520314405102,0,3,3
1520314405212,0,3,3
1520314405304,0,3,3
1520314405401,0,3,3
1520314405505,0,3,3
1520314405601,0,3,3
1520314405700,0,3,3
1520314405802,0,3,3
1520314405902,0,3,3
1520314406005,0,3,3
1520314406101,0,3,3
1520314406202,0,3,3
1520314406300,0,3,3
1520314406406,0,3,3
1520314406506,0,3,3
1520314406601,0,3,3
1520314406707,0,3,3
1520314406801,0,3,3
1520314406906,0,3,3
1520314407006,0,3,3
1520314407101,0,3,3
1520314407207,0,3,3
1520314407299,0,3,3
1520314407408,0,3,3
1520314407504,0,3,3
1520314407600,0,3,3
1520314407702,0,3,3
1520314407798,0,3,3
1520314407905,0,3,3
1520314408004,0,3,3
1520314408098,0,3,3
1520314408200,0,3,3
1520314408299,0,3,3
1520314408404,0,3,3
1520314408507,0,3,3
1520314408599,0,3,3
1520314408698,0,3,3
1520314408799,0,3,3
1520314408903,0,3,3
1520314409007,0,3,3
1520314409098,0,3,3
1520314409207,0,3,3
1520314409298,0,3,3
1520314409400,0,3,3
1520314409499,0,3,3
1520314409604,0,3,3
1520314409707,0,3,3
1520314409801,0,3,3
1520314409899,0,3,3
1520314409999,0,3,3
1520314410098,0,3,3
1520314410207,0,3,3
1520314410300,0,3,3
1520314410402,0,3,3
1520314410499,0,3,3
1520314410599,0,3,3
1520314410706,0,3,3
1520314410800,0,3,3
1520314410898,0,3,3
1520314411001,0,3,3
1520314411101,0,3,3
1520314411201,0,3,3
1520314411300,0,3,3
1520314411401,0,3,3
1520314411500,0,3,3
1520314411603,0,3,3
1520314411703,0,3,3
1520314411803,0,3,3
1520314411902,0,3,3
1520314412003,0,3,3
1520314412103,0,3,3
1520314412204,0,3,3
1520314412300,0,3,3
1520314412402,0,3,3
1520314412504,0,3,3
1520314412602,0,3,3
1520314412704,0,3,3
1520314412802,0,3,3
1520314412905,0,3,3
1520314413005,0,3,3
1520314413101,0,3,3
1520314413199,0,3,3
1520314413301,0,3,3
1520314413405,0,3,3
1520314413507,0,3,3
1520314413601,0,3,3
1520314413702,0,3,3
1520314413800,0,3,3
1520314413908,0,3,3
1520314414008,0,3,3
1520314414101,0,3,3
1520314414205,0,3,3
1520314414301,0,3,3
1520314414404,0,3,3
1520314414508,0,3,3
1520314414598,0,3,3
1520314414715,0,3,3
1520314414799,0,3,3
1520314414899,0,3,3
1520314415000,0,3,3
1520314415099,0,3,3
1520314415204,0,3,3
1520314415299,0,3,3
1520314415403,0,3,3
1520314415499,0,3,3
1520314415599,0,3,3
1520314415705,0,3,3
1520314415799,0,3,3
1520314415903,0,3,3
1520314416006,0,3,3
1520314416100,0,3,3
1520314416203,0,3,3
1520314416300,0,3,3
1520314416406,0,3,3
1520314416500,0,3,3
1520314416599,0,3,3
1520314416699,0,3,3
1520314416800,0,3,3
1520314416899,0,3,3
1520314416999,0,3,3
1520314417099,0,3,3
1520314417201,0,3,3
1520314417300,0,3,3
1520314417400,0,3,3
1520314417505,0,3,3
1520314417601,0,3,3
1520314417699,0,3,3
1520314417801,0,3,3
1520314417901,0,3,3
1520314418001,0,3,3
1520314418102,0,3,3
1520314418202,0,3,3
1520314418302,0,3,3
1520314418403,0,3,3
1520314418503,0,3,3
1520314418602,0,3,3
1520314418704,0,3,3
1520314418803,0,3,3
1520314418901,0,3,3
1520314419002,0,3,3
1520314419103,0,3,3
1520314419204,0,3,3
1520314419298,0,3,3
1520314419402,0,3,3
1520314419505,0,3,3
1520314419605,0,3,3
1520314419700,0,3,3
1520314419806,0,3,3
1520314419901,0,3,3
1520314420003,0,3,3
1520314420106,0,3,3
1520314420199,0,3,3
1520314420308,0,3,3
1520314420401,0,3,3
1520314420508,0,3,3
1520314420604,0,3,3
1520314420701,0,3,3
1520314420800,0,3,3
1520314420899,0,3,3
1520314421007,0,3,3
1520314421100,0,3,3
1520314421201,0,3,3
1520314421300,0,3,3
1520314421402,0,3,3
1520314421500,0,3,3
1520314421598,0,3,3
1520314421700,0,3,3
1520314421799,0,3,3
1520314421907,0,3,3
1520314422008,0,3,3
1520314422098,0,3,3
1520314422200,0,3,3
1520314422299,0,3,3
1520314422399,0,3,3
1520314422499,0,3,3
1520314422599,0,3,3
1520314422703,0,3,3
1520314422799,0,3,3
1520314422899,0,3,3
1520314423000,0,3,3
1520314423102,0,3,3
1520314423204,0,3,3
1520314423300,0,3,3
1520314423399,0,3,3
1520314423503,0,3,3
1520314423599,0,3,3
1520314423700,0,3,3
1520314423799,0,3,3
1520314423900,0,3,3
1520314424000,0,3,3
1520314424100,0,3,3
1520314424209,0,3,3
1520314424301,0,3,3
1520314424401,0,3,3
1520314424501,0,3,3
1520314424601,0,3,3
1520314424703,0,3,3
1520314424802,0,3,3
1520314424900,0,3,3
1520314425002,0,3,3
1520314425103,0,3,3
1520314425203,0,3,3
1520314425303,0,3,3
1520314425403,0,3,3
1520314425504,0,3,3
1520314425603,0,3,3
1520314425705,0,3,3
