EpochTime,BuffWarning,status,Resolution
1516218092605,1,3,4
1516218092705,1,3,4
1516218092805,1,3,4
1516218092906,1,3,4
1516218093007,1,3,4
1516218093108,1,3,4
1516218093205,1,3,4
1516218093306,1,3,4
1516218093405,1,3,4
1516218093505,1,3,4
1516218093607,1,3,4
1516218093705,1,3,4
1516218093805,1,3,4
1516218093905,1,3,4
1516218094005,1,3,4
1516218094106,1,3,4
1516218094206,1,3,4
1516218094307,1,3,4
1516218094405,1,3,4
1516218094505,1,3,4
1516218094608,1,3,4
1516218094705,1,3,4
1516218094806,1,3,4
1516218094905,1,3,4
1516218095006,1,3,4
1516218095108,1,3,4
1516218095205,1,3,4
1516218095305,1,3,4
1516218095409,1,3,4
1516218095505,1,3,4
1516218095617,1,3,4
1516218095705,1,3,4
1516218095805,1,3,4
1516218095905,1,3,4
1516218096005,1,3,4
1516218096108,1,3,4
1516218096208,1,3,4
1516218096307,1,3,4
1516218096406,1,3,4
1516218096505,1,3,4
1516218096609,1,3,4
1516218096705,1,3,4
1516218096805,1,3,4
1516218096905,1,3,4
1516218097020,1,3,4
1516218097105,1,3,4
1516218097205,1,3,4
1516218097305,1,3,4
1516218097405,1,3,4
1516218097505,1,3,4
1516218097610,1,3,4
1516218097705,1,3,4
1516218097805,1,3,4
1516218097905,1,3,4
1516218098005,1,3,4
1516218098107,1,3,4
1516218098205,1,3,4
1516218098305,1,3,4
1516218098405,1,3,4
1516218098505,1,3,4
1516218098611,1,3,4
1516218098706,1,3,4
1516218098805,1,3,4
1516218098905,1,3,4
1516218099005,1,3,4
1516218099113,1,3,4
1516218099208,1,3,4
1516218099309,1,3,4
1516218099407,1,3,4
1516218099508,1,3,4
1516218099606,1,3,4
1516218099705,1,3,4
1516218099805,1,3,4
1516218099908,1,3,4
1516218100005,1,3,4
1516218100105,1,3,4
1516218100205,1,3,4
1516218100305,1,3,4
1516218100405,1,3,4
1516218100505,1,3,4
1516218100607,1,3,4
1516218100705,1,3,4
1516218100805,1,3,4
1516218100910,1,3,4
1516218101005,1,3,4
1516218101210,0,3,4
1516218101308,0,3,4
1516218101406,0,3,4
1516218101507,0,3,4
1516218101609,0,3,4
1516218101705,0,3,4
1516218101807,0,3,4
1516218101907,0,3,4
1516218102007,0,3,4
1516218102106,0,3,4
1516218102204,0,3,4
1516218102305,0,3,4
