EpochTime,BuffWarning,status,Resolution
1519150949816,1,3,4
1519150950018,1,3,4
1519150950118,1,3,4
1519150950217,1,3,4
1519150950318,1,3,4
1519150950416,1,3,4
1519150950517,1,3,4
1519150950617,0,3,4
1519150950716,0,3,4
1519150950816,0,3,4
1519150950916,0,3,4
1519150951016,0,3,4
1519150951116,0,3,4
1519150951216,0,3,4
1519150951318,0,3,4
1519150951416,0,3,4
1519150951517,0,3,4
1519150951617,0,3,4
1519150951717,0,3,4
1519150951819,0,3,4
1519150951916,0,3,4
1519150952018,0,3,4
1519150952118,0,3,4
1519150952218,0,3,4
1519150952318,0,3,4
1519150952416,0,3,4
1519150952517,0,3,4
1519150952618,0,3,4
1519150952717,0,3,4
1519150952816,0,3,4
1519150952917,0,3,4
1519150953017,0,3,4
1519150953118,0,3,4
1519150953216,0,3,4
1519150953316,0,3,4
1519150953416,0,3,4
1519150953516,0,3,4
1519150953617,0,3,4
1519150953716,0,3,4
1519150953816,0,3,4
1519150953916,0,3,4
1519150954016,0,3,4
1519150954121,0,3,4
1519150954216,0,3,4
1519150954317,0,3,4
1519150954417,0,3,4
1519150954516,0,3,4
1519150954615,0,3,4
1519150954717,0,3,4
1519150954816,0,3,4
1519150954915,0,3,4
1519150955016,0,3,4
1519150955117,0,3,4
1519150955216,0,3,4
1519150955317,0,3,4
1519150955415,0,3,4
1519150955515,0,3,4
1519150955616,0,3,4
1519150955715,0,3,4
1519150955816,0,3,4
1519150955917,0,3,4
1519150956016,0,3,4
1519150956116,0,3,4
1519150956217,0,3,4
1519150956318,0,3,4
1519150956416,0,3,4
1519150956516,0,3,4
1519150956616,0,3,4
1519150956716,0,3,4
1519150956818,0,3,4
1519150956916,0,3,4
1519150957016,0,3,4
1519150957118,0,3,4
1519150957217,0,3,4
1519150957319,0,3,4
1519150957415,0,3,4
1519150957522,0,3,4
1519150957616,0,3,4
1519150957716,0,3,4
1519150957819,0,3,4
1519150957916,0,3,4
1519150958016,0,3,4
1519150958117,0,3,4
1519150958216,0,3,4
1519150958318,0,3,4
1519150958415,0,3,4
1519150958518,0,3,4
1519150958617,0,3,4
1519150958718,0,3,4
1519150958817,0,3,4
1519150958916,0,3,4
1519150959016,0,3,4
1519150959116,0,3,4
1519150959218,0,3,4
1519150959318,0,3,4
1519150959416,0,3,4
1519150959515,0,3,4
1519150959617,0,3,4
1519150959717,0,3,4
1519150959817,0,3,4
1519150959916,0,3,4
1519150960117,0,3,4
1519150960219,0,3,4
1519150960317,0,3,4
1519150960415,0,3,4
1519150960517,0,3,4
1519150960616,0,3,4
1519150960715,0,3,4
1519150960816,0,3,4
1519150960916,0,3,4
1519150961016,1,3,4
1519150961116,0,3,4
1519150961217,0,3,4
1519150961316,0,3,4
1519150961416,0,3,4
1519150961516,0,3,4
1519150961616,0,3,4
1519150961716,0,3,4
1519150961817,0,3,4
1519150961915,0,3,4
1519150962015,0,3,4
1519150962116,0,3,4
1519150962215,0,3,4
1519150962317,0,3,4
1519150962415,0,3,4
1519150962516,0,3,4
1519150962615,0,3,4
1519150962716,0,3,4
1519150962816,0,3,4
1519150962916,0,3,4
1519150963017,0,3,4
1519150963116,0,3,4
1519150963216,0,3,4
1519150963322,0,3,4
1519150963416,0,3,4
1519150963516,0,3,4
1519150963617,0,3,4
1519150963716,0,3,4
1519150963820,0,3,4
1519150963916,0,3,4
1519150964019,0,3,4
1519150964117,0,3,4
1519150964217,0,3,4
1519150964320,0,3,4
1519150964415,0,3,4
1519150964516,0,3,4
1519150964616,0,3,4
1519150964715,0,3,4
1519150964816,0,3,4
1519150964915,0,3,4
1519150965017,0,3,4
1519150965118,0,3,4
1519150965217,0,3,4
1519150965319,0,3,4
1519150965415,0,3,4
1519150965516,0,3,4
1519150965617,0,3,4
1519150965717,0,3,4
1519150965818,0,3,4
1519150965915,0,3,4
1519150966015,0,3,4
1519150966117,0,3,4
1519150966216,0,3,4
1519150966317,0,3,4
1519150966416,0,3,4
1519150966517,0,3,4
1519150966616,0,3,4
1519150966717,0,3,4
1519150966818,0,3,4
1519150966915,0,3,4
1519150967016,0,3,4
1519150967115,0,3,4
1519150967215,0,3,4
1519150967319,0,3,4
1519150967416,0,3,4
1519150967516,0,3,4
1519150967615,0,3,4
1519150967716,0,3,4
1519150967816,0,3,4
1519150967916,0,3,4
1519150968016,0,3,4
1519150968115,0,3,4
1519150968215,0,3,4
1519150968316,0,3,4
1519150968416,0,3,4
1519150968516,0,3,4
1519150968616,0,3,4
1519150968715,0,3,4
1519150968816,0,3,4
1519150968916,0,3,4
1519150969015,0,3,4
1519150969115,0,3,4
1519150969216,0,3,4
1519150969317,0,3,4
1519150969416,0,3,4
1519150969516,0,3,4
1519150969615,0,3,4
1519150969715,0,3,4
1519150969815,0,3,4
1519150969916,0,3,4
1519150970019,0,3,4
1519150970115,0,3,4
1519150970216,0,3,4
1519150970317,0,3,4
1519150970416,0,3,4
1519150970517,0,3,4
1519150970616,0,3,4
1519150970715,0,3,4
1519150970816,0,3,4
1519150970915,0,3,4
1519150971015,0,3,4
1519150971115,0,3,4
1519150971216,0,3,4
1519150971317,0,3,4
1519150971416,0,3,4
1519150971515,0,3,4
1519150971617,0,3,4
1519150971717,0,3,4
1519150971816,0,3,4
1519150971916,0,3,4
1519150972017,0,3,4
1519150972118,0,3,4
1519150972217,0,3,4
1519150972317,0,3,4
1519150972416,0,3,4
1519150972517,0,3,4
1519150972616,0,3,4
1519150972715,0,3,4
1519150972816,0,3,4
1519150972916,0,3,4
1519150973017,0,3,4
1519150973117,0,3,4
1519150973217,0,3,4
1519150973317,0,3,4
1519150973416,0,3,4
1519150973516,0,3,4
1519150973616,0,3,4
1519150973716,0,3,4
1519150973816,0,3,4
1519150973916,0,3,4
1519150974016,0,3,4
1519150974116,0,3,4
1519150974216,0,3,4
1519150974317,0,3,4
1519150974415,0,3,4
1519150974515,0,3,4
1519150974616,0,3,4
1519150974715,0,3,4
1519150974816,0,3,4
1519150974916,0,3,4
1519150975016,0,3,4
1519150975115,0,3,4
1519150975215,0,3,4
1519150975316,0,3,4
1519150975415,0,3,4
1519150975516,0,3,4
1519150975615,0,3,4
1519150975715,0,3,4
1519150975819,0,3,4
1519150975915,0,3,4
1519150976017,0,3,4
1519150976117,0,3,4
1519150976215,0,3,4
1519150976317,0,3,4
1519150976415,0,3,4
1519150976517,0,3,4
1519150976615,0,3,4
1519150976716,0,3,4
1519150976816,0,3,4
1519150976915,0,3,4
1519150977015,0,3,4
1519150977116,0,3,4
1519150977216,0,3,4
1519150977320,0,3,4
1519150977416,0,3,4
1519150977515,0,3,4
1519150977615,0,3,4
1519150977716,0,3,4
1519150977817,0,3,4
1519150977916,0,3,4
1519150978017,0,3,4
1519150978116,0,3,4
1519150978216,0,3,4
1519150978318,0,3,4
1519150978416,0,3,4
1519150978517,0,3,4
1519150978618,0,3,4
1519150978721,0,3,4
1519150978818,0,3,4
1519150978915,0,3,4
1519150979016,0,3,4
1519150979116,0,3,4
1519150979217,0,3,4
1519150979317,0,3,4
1519150979416,0,3,4
1519150979517,0,3,4
1519150979616,0,3,4
1519150979717,0,3,4
1519150979817,0,3,4
1519150979916,0,3,4
1519150980017,0,3,4
1519150980116,0,3,4
1519150980216,0,3,4
1519150980316,0,3,4
1519150980416,0,3,4
1519150980515,0,3,4
1519150980619,0,3,4
1519150980719,0,3,4
1519150980817,0,3,4
1519150980915,0,3,4
1519150981015,0,3,4
1519150981116,0,3,4
1519150981215,0,3,4
1519150981315,0,3,4
1519150981416,0,3,4
1519150981515,0,3,4
1519150981615,0,3,4
1519150981715,0,3,4
1519150981816,0,3,4
1519150981915,0,3,4
1519150982015,0,3,4
1519150982115,0,3,4
1519150982215,0,3,4
1519150982316,0,3,4
1519150982415,0,3,4
1519150982516,0,3,4
1519150982615,0,3,4
1519150982716,0,3,4
1519150982816,0,3,4
1519150982915,0,3,4
1519150983017,0,3,4
1519150983116,0,3,4
1519150983218,0,3,4
1519150983317,0,3,4
1519150983415,0,3,4
1519150983515,0,3,4
1519150983615,0,3,4
1519150983716,0,3,4
1519150983818,0,3,4
1519150983914,0,3,4
1519150984017,0,3,4
1519150984115,0,3,4
1519150984216,0,3,4
1519150984316,0,3,4
1519150984415,0,3,4
1519150984515,0,3,4
1519150984616,0,3,4
1519150984716,0,3,4
1519150984817,0,3,4
1519150984915,0,3,4
1519150985017,0,3,4
1519150985117,0,3,4
1519150985215,0,3,4
1519150985318,0,3,4
1519150985415,0,3,4
1519150985517,0,3,4
1519150985616,0,3,4
1519150985717,0,3,4
1519150985817,0,3,4
1519150985915,0,3,4
1519150986016,0,3,4
1519150986116,0,3,4
1519150986216,0,3,4
1519150986317,0,3,4
1519150986415,0,3,4
1519150986515,0,3,4
1519150986615,0,3,4
1519150986717,0,3,4
1519150986817,0,3,4
1519150986915,0,3,4
1519150987015,0,3,4
1519150987115,0,3,4
1519150987215,0,3,4
1519150987315,0,3,4
1519150987415,0,3,4
1519150987514,0,3,4
1519150987615,0,3,4
1519150987715,0,3,4
