EpochTime,BuffWarning,status,Resolution
1525340173984,1,3,1
1525340174085,1,3,1
1525340174185,1,3,1
1525340174284,1,3,1
1525340174387,1,3,1
1525340174489,1,3,1
1525340174584,1,3,1
1525340174685,1,3,1
1525340174785,1,3,1
1525340174885,1,3,1
1525340174985,1,3,1
1525340175086,1,3,1
1525340175185,1,3,1
1525340175285,1,3,1
1525340175385,1,3,1
1525340175485,1,3,1
1525340175586,1,3,1
1525340175685,1,3,1
1525340175785,1,3,1
1525340175885,1,3,1
1525340175988,1,3,1
1525340176085,1,3,1
1525340176186,1,3,1
1525340176285,1,3,1
1525340176386,1,3,1
1525340176485,1,3,1
1525340176586,1,3,1
1525340176686,1,3,1
1525340176785,1,3,1
1525340176886,1,3,1
1525340176985,1,3,1
1525340177086,1,3,1
1525340177186,1,3,1
1525340177286,1,3,1
1525340177387,1,3,1
1525340177486,1,3,1
1525340177585,1,3,1
1525340177686,0,3,1
1525340177786,0,3,1
1525340177886,0,3,1
1525340177991,0,3,1
1525340178087,0,3,1
1525340178187,0,3,1
1525340178287,0,3,1
1525340178386,0,3,1
1525340178493,0,3,1
1525340178584,0,3,1
1525340178687,0,3,1
1525340178787,0,3,1
1525340178888,0,3,1
1525340178990,0,3,1
1525340179109,0,3,1
1525340179188,0,3,1
1525340179287,0,3,1
1525340179387,0,3,1
1525340179492,0,3,1
1525340179584,0,3,1
1525340179688,0,3,1
1525340179784,0,3,1
1525340179884,0,3,1
1525340179987,0,3,1
1525340180085,0,3,1
1525340180187,0,3,1
1525340180287,0,3,1
1525340180388,0,3,1
1525340180488,0,3,1
1525340180584,0,3,1
1525340180684,0,3,1
1525340180785,0,3,1
1525340180887,0,3,1
1525340180990,0,3,1
1525340181085,0,3,1
1525340181188,0,3,1
1525340181285,0,3,1
1525340181387,0,3,1
1525340181489,0,3,1
1525340181587,0,3,1
1525340181684,0,3,1
1525340181787,0,3,1
1525340181887,0,3,1
1525340181992,0,3,1
1525340182085,0,3,1
1525340182186,0,3,1
1525340182287,0,3,1
1525340182388,0,3,1
1525340182489,0,3,1
1525340182586,0,3,1
1525340182687,0,3,1
1525340182788,0,3,1
1525340182888,0,3,1
1525340182992,0,3,1
1525340183087,0,3,1
1525340183188,0,3,1
1525340183287,0,3,1
1525340183387,0,3,1
1525340183491,0,3,1
1525340183587,0,3,1
1525340183687,0,3,1
1525340183786,0,3,1
1525340183886,0,3,1
1525340183992,0,3,1
1525340184085,0,3,1
1525340184186,0,3,1
1525340184287,0,3,1
1525340184387,0,3,1
1525340184489,0,3,1
1525340184587,0,3,1
1525340184685,0,3,1
1525340184785,0,3,1
1525340184885,0,3,1
1525340184992,0,3,1
1525340185086,0,3,1
1525340185186,0,3,1
1525340185285,0,3,1
1525340185388,0,3,1
1525340185491,0,3,1
1525340185588,0,3,1
1525340185685,0,3,1
1525340185785,0,3,1
1525340185886,0,3,1
1525340185989,0,3,1
1525340186085,0,3,1
1525340186186,0,3,1
1525340186285,0,3,1
1525340186387,0,3,1
1525340186489,0,3,1
1525340186587,0,3,1
1525340186687,0,3,1
1525340186787,0,3,1
1525340186887,0,3,1
1525340186989,0,3,1
1525340187086,0,3,1
1525340187185,0,3,1
1525340187285,0,3,1
1525340187385,0,3,1
1525340187491,0,3,1
1525340187586,0,3,1
1525340187687,0,3,1
1525340187786,0,3,1
1525340187887,0,3,1
1525340187993,0,3,1
1525340188088,0,3,1
1525340188187,0,3,1
1525340188287,0,3,1
1525340188387,0,3,1
1525340188492,0,3,1
1525340188586,0,3,1
1525340188685,0,3,1
1525340188786,0,3,1
1525340188887,0,3,1
1525340188990,0,3,1
1525340189087,0,3,1
1525340189187,0,3,1
1525340189288,0,3,1
1525340189387,0,3,1
1525340189492,0,3,1
1525340189587,0,3,1
1525340189687,0,3,1
1525340189786,0,3,1
1525340189887,0,3,1
1525340189990,0,3,1
1525340190086,0,3,1
1525340190187,0,3,1
1525340190287,0,3,1
1525340190387,0,3,1
1525340190492,0,3,1
1525340190587,0,3,1
1525340190686,0,3,1
1525340190787,0,3,1
1525340190887,0,3,1
1525340190986,0,3,1
1525340191085,0,3,1
1525340191185,0,3,1
1525340191284,0,3,1
1525340191385,0,3,1
1525340191492,0,3,1
1525340191587,0,3,1
1525340191687,0,3,1
1525340191787,0,3,1
1525340191887,0,3,1
1525340191991,0,3,1
1525340192086,0,3,1
1525340192187,0,3,1
1525340192288,0,3,1
1525340192386,0,3,1
1525340192492,0,3,1
1525340192588,0,3,1
1525340192687,0,3,1
1525340192788,0,3,1
1525340192886,0,3,1
1525340192991,0,3,1
1525340193087,0,3,1
1525340193187,0,3,1
1525340193288,0,3,1
1525340193386,0,3,1
1525340193492,0,3,1
1525340193588,0,3,1
1525340193685,0,3,1
1525340193788,0,3,1
1525340193887,0,3,1
1525340193989,0,3,1
1525340194085,0,3,1
1525340194186,0,3,1
1525340194287,0,3,1
1525340194387,0,3,1
1525340194493,0,3,1
1525340194587,0,3,1
1525340194686,0,3,1
1525340194788,0,3,1
1525340194886,0,3,1
1525340194989,0,3,1
1525340195087,0,3,1
1525340195186,0,3,1
1525340195288,0,3,1
1525340195387,0,3,1
1525340195492,0,3,1
1525340195587,0,3,1
1525340195686,0,3,1
1525340195787,0,3,1
1525340195887,0,3,1
1525340195989,0,3,1
1525340196086,0,3,1
1525340196186,0,3,1
1525340196286,0,3,1
1525340196387,0,3,1
1525340196489,0,3,1
1525340196585,0,3,1
1525340196686,0,3,1
1525340196786,0,3,1
1525340196886,0,3,1
1525340196989,0,3,1
1525340197086,0,3,1
1525340197186,0,3,1
1525340197288,0,3,1
1525340197386,0,3,1
1525340197492,0,3,1
1525340197587,0,3,1
1525340197686,0,3,1
1525340197788,0,3,1
1525340197886,0,3,1
1525340197990,0,3,1
1525340198087,0,3,1
1525340198185,0,3,1
1525340198285,0,3,1
1525340198386,0,3,1
1525340198493,0,3,1
1525340198586,0,3,1
1525340198686,0,3,1
1525340198785,0,3,1
1525340198885,0,3,1
1525340198989,0,3,1
1525340199086,0,3,1
1525340199186,0,3,1
1525340199288,0,3,1
1525340199386,0,3,1
1525340199491,0,3,1
1525340199587,0,3,1
1525340199686,0,3,1
1525340199788,0,3,1
1525340199885,0,3,1
1525340199993,0,3,1
1525340200088,0,3,1
1525340200186,0,3,1
1525340200288,0,3,1
1525340200388,0,3,1
1525340200490,0,3,1
1525340200587,0,3,1
1525340200685,0,3,1
1525340200788,0,3,1
1525340200886,0,3,1
1525340200987,0,3,1
1525340201085,0,3,1
1525340201185,0,3,1
1525340201286,0,3,1
1525340201385,0,3,1
1525340201489,0,3,1
1525340201585,0,3,1
1525340201685,0,3,1
1525340201785,0,3,1
1525340201886,0,3,1
1525340201990,0,3,1
1525340202086,0,3,1
1525340202185,0,3,1
1525340202287,0,3,1
1525340202386,0,3,1
1525340202487,0,3,1
1525340202587,0,3,1
1525340202685,0,3,1
1525340202787,0,3,1
1525340202886,0,3,1
1525340202992,0,3,1
1525340203088,0,3,1
1525340203186,0,3,1
1525340203288,0,3,1
1525340203385,0,3,1
1525340203492,0,3,1
1525340203587,0,3,1
1525340203685,0,3,1
1525340203786,0,3,1
1525340203885,0,3,1
1525340203989,0,3,1
1525340204087,0,3,1
1525340204185,0,3,1
1525340204287,0,3,1
1525340204386,0,3,1
1525340204487,0,3,1
1525340204588,0,3,1
1525340204685,0,3,1
1525340204786,0,3,1
1525340204885,0,3,1
1525340204988,0,3,1
1525340205086,0,3,1
1525340205185,0,3,1
1525340205285,0,3,1
1525340205385,0,3,1
1525340205492,0,3,1
1525340205587,0,3,1
1525340205685,0,3,1
1525340205786,0,3,1
1525340205886,0,3,1
1525340205989,0,3,1
1525340206086,0,3,1
1525340206186,0,3,1
1525340206287,0,3,1
1525340206385,0,3,1
1525340206490,0,3,1
1525340206586,0,3,1
1525340206685,0,3,1
1525340206788,0,3,1
1525340206885,0,3,1
1525340206992,0,3,1
1525340207087,0,3,1
1525340207186,0,3,1
1525340207285,0,3,1
1525340207386,0,3,1
1525340207490,0,3,1
1525340207586,0,3,1
1525340207687,0,3,1
1525340207786,0,3,1
1525340207885,0,3,1
1525340207986,0,3,1
1525340208086,0,3,1
1525340208186,0,3,1
1525340208285,0,3,1
1525340208386,0,3,1
1525340208490,0,3,1
1525340208585,0,3,1
1525340208686,0,3,1
1525340208786,0,3,1
1525340208885,0,3,1
1525340208990,0,3,1
1525340209087,0,3,1
1525340209186,0,3,1
1525340209285,0,3,1
1525340209386,0,3,1
1525340209486,0,3,1
1525340209585,0,3,1
1525340209686,0,3,1
1525340209786,0,3,1
1525340209886,0,3,1
1525340209987,0,3,1
1525340210086,0,3,1
1525340210187,0,3,1
1525340210286,0,3,1
1525340210386,0,3,1
1525340210486,0,3,1
1525340210586,0,3,1
1525340210686,0,3,1
1525340210786,0,3,1
1525340210886,0,3,1
1525340210986,0,3,1
1525340211086,0,3,1
1525340211187,0,3,1
1525340211286,0,3,1
1525340211387,0,3,1
1525340211487,0,3,1
1525340211586,0,3,1
1525340211687,0,3,1
1525340211788,0,3,1
1525340211887,0,3,1
1525340211988,0,3,1
1525340212086,0,3,1
1525340212187,0,3,1
1525340212288,0,3,1
1525340212387,0,3,1
1525340212485,0,3,1
1525340212586,0,3,1
1525340212685,0,3,1
1525340212786,0,3,1
1525340212887,0,3,1
1525340212987,0,3,1
1525340213088,0,3,1
1525340213188,0,3,1
1525340213287,0,3,1
1525340213387,0,3,1
1525340213488,0,3,1
1525340213585,0,3,1
1525340213689,0,3,1
1525340213788,0,3,1
1525340213887,0,3,1
1525340213993,0,3,1
1525340214087,0,3,1
1525340214188,0,3,1
1525340214289,0,3,1
1525340214387,0,3,1
1525340214489,0,3,1
1525340214587,0,3,1
1525340214689,0,3,1
1525340214788,0,3,1
1525340214887,0,3,1
1525340214989,0,3,1
1525340215089,0,3,1
1525340215188,0,3,1
1525340215289,0,3,1
1525340215389,0,3,1
1525340215489,0,3,1
1525340215588,0,3,1
1525340215688,0,3,1
1525340215789,0,3,1
1525340215888,0,3,1
1525340215989,0,3,1
1525340216088,0,3,1
1525340216186,0,3,1
1525340216288,0,3,1
1525340216389,0,3,1
1525340216488,0,3,1
1525340216588,0,3,1
1525340216688,0,3,1
1525340216788,0,3,1
1525340216888,0,3,1
1525340216988,0,3,1
1525340217088,0,3,1
1525340217188,0,3,1
1525340217288,0,3,1
1525340217388,0,3,1
1525340217487,0,3,1
1525340217589,0,3,1
1525340217688,0,3,1
1525340217788,0,3,1
1525340217889,0,3,1
1525340217989,0,3,1
1525340218086,0,3,1
1525340218189,0,3,1
1525340218288,0,3,1
1525340218388,0,3,1
1525340218488,0,3,1
1525340218588,0,3,1
1525340218688,0,3,1
1525340218787,0,3,1
1525340218889,0,3,1
1525340218988,0,3,1
1525340219086,0,3,1
1525340219188,0,3,1
1525340219289,0,3,1
1525340219389,0,3,1
1525340219485,0,3,1
1525340219588,0,3,1
1525340219689,0,3,1
1525340219789,0,3,1
1525340219889,0,3,1
1525340219989,0,3,1
1525340220087,0,3,1
1525340220189,0,3,1
1525340220288,0,3,1
1525340220388,0,3,1
1525340220488,0,3,1
1525340220588,0,3,1
1525340220686,0,3,1
1525340220785,0,3,1
1525340220888,0,3,1
1525340220988,0,3,1
1525340221088,0,3,1
1525340221187,0,3,1
1525340221288,0,3,1
1525340221387,0,3,1
1525340221488,0,3,1
1525340221589,0,3,1
1525340221687,0,3,1
1525340221788,0,3,1
1525340221889,0,3,1
1525340221988,0,3,1
1525340222088,0,3,1
1525340222186,0,3,1
1525340222286,0,3,1
1525340222386,0,3,1
1525340222486,0,3,1
1525340222586,0,3,1
1525340222688,0,3,1
1525340222788,0,3,1
1525340222889,0,3,1
1525340222986,0,3,1
1525340223089,0,3,1
1525340223189,0,3,1
1525340223288,0,3,1
1525340223388,0,3,1
1525340223486,0,3,1
1525340223588,0,3,1
1525340223686,0,3,1
1525340223788,0,3,1
1525340223889,0,3,1
1525340223989,0,3,1
1525340224088,0,3,1
1525340224189,0,3,1
1525340224288,0,3,1
1525340224388,0,3,1
1525340224488,0,3,1
1525340224587,0,3,1
1525340224688,0,3,1
1525340224788,0,3,1
1525340224886,0,3,1
1525340224987,0,3,1
1525340225088,0,3,1
1525340225189,0,3,1
1525340225287,0,3,1
1525340225388,0,3,1
1525340225488,0,3,1
1525340225588,0,3,1
1525340225687,0,3,1
1525340225788,0,3,1
1525340225889,0,3,1
1525340225988,0,3,1
1525340226089,0,3,1
1525340226189,0,3,1
1525340226287,0,3,1
1525340226388,0,3,1
1525340226488,0,3,1
1525340226588,0,3,1
1525340226689,0,3,1
1525340226788,0,3,1
1525340226889,0,3,1
1525340226988,0,3,1
1525340227089,0,3,1
1525340227188,0,3,1
1525340227287,0,3,1
1525340227386,0,3,1
1525340227487,0,3,1
1525340227587,0,3,1
1525340227689,0,3,1
1525340227788,0,3,1
1525340227889,0,3,1
1525340227988,0,3,1
1525340228089,0,3,1
1525340228187,0,3,1
1525340228286,0,3,1
1525340228389,0,3,1
1525340228491,0,3,1
1525340228586,0,3,1
1525340228689,0,3,1
1525340228788,0,3,1
1525340228887,0,3,1
1525340228987,0,3,1
1525340229089,0,3,1
1525340229188,0,3,1
1525340229287,0,3,1
1525340229387,0,3,1
1525340229488,0,3,1
1525340229588,0,3,1
1525340229686,0,3,1
1525340229787,0,3,1
1525340229886,0,3,1
1525340229988,0,3,1
1525340230088,0,3,1
1525340230188,0,3,1
1525340230287,0,3,1
1525340230389,0,3,1
1525340230489,0,3,1
1525340230586,0,3,1
1525340230687,0,3,1
1525340230789,0,3,1
1525340230887,0,3,1
1525340230993,0,3,1
1525340231088,0,3,1
1525340231187,0,3,1
1525340231289,0,3,1
1525340231387,0,3,1
1525340231491,0,3,1
1525340231588,0,3,1
1525340231687,0,3,1
1525340231788,0,3,1
1525340231887,0,3,1
1525340231993,0,3,1
1525340232088,0,3,1
1525340232187,0,3,1
1525340232289,0,3,1
1525340232387,0,3,1
1525340232490,0,3,1
1525340232588,0,3,1
1525340232687,0,3,1
1525340232789,0,3,1
1525340232887,0,3,1
1525340232991,0,3,1
1525340233088,0,3,1
1525340233187,0,3,1
