EpochTime,BuffWarning,status,Resolution
1526326217043,1,3,1
1526326217145,1,3,1
1526326217244,1,3,1
1526326217343,1,3,1
1526326217445,1,3,1
1526326217544,1,3,1
1526326217644,1,3,1
1526326217744,1,3,1
1526326217843,1,3,1
1526326217944,1,3,1
1526326218044,1,3,1
1526326218144,1,3,1
1526326218263,1,0,0
1526326218345,1,0,0
1526326218444,1,0,0
1526326218545,1,0,0
1526326218710,1,0,0
1526326218810,1,0,0
1526326218910,1,0,0
1526326219011,1,0,0
1526326219111,1,0,0
1526326219211,1,0,0
1526326219310,1,0,0
1526326219410,1,0,0
1526326219510,1,0,0
1526326219611,1,0,0
1526326219711,1,0,0
1526326219811,1,0,0
1526326219911,1,0,0
1526326220010,1,0,0
1526326220110,1,0,0
1526326220211,1,0,0
1526326220311,1,0,0
1526326220411,1,0,0
1526326220511,1,0,0
1526326220611,1,0,0
1526326220712,1,0,0
1526326220811,1,0,0
1526326220910,1,0,0
1526326221010,1,0,0
1526326221110,1,0,0
1526326221211,1,0,0
1526326221310,1,0,0
1526326221410,1,0,0
1526326221510,1,0,0
1526326221610,1,0,0
1526326221711,1,0,0
1526326221810,1,0,0
1526326221909,1,0,0
1526326222010,1,0,0
1526326222109,1,3,0
1526326222214,1,3,0
1526326222315,1,3,0
1526326222411,1,3,0
1526326222510,1,3,0
1526326222611,1,3,0
1526326222716,1,3,0
1526326222810,1,3,0
1526326222910,1,3,0
1526326223010,1,3,0
1526326223110,1,3,0
1526326223218,1,3,0
1526326223310,1,3,0
1526326223411,1,3,0
1526326223511,1,3,0
1526326223610,1,3,0
1526326223710,1,3,0
1526326223810,1,3,0
1526326223913,1,3,0
1526326224009,1,3,0
1526326224114,1,3,0
1526326224212,1,3,0
1526326224310,1,3,0
1526326224413,1,3,0
1526326224510,1,3,0
1526326224612,1,3,0
1526326224711,1,3,0
1526326224812,1,3,0
1526326224910,1,3,0
1526326225010,1,3,0
1526326225111,1,3,0
1526326225213,1,3,0
1526326225309,1,3,0
1526326225410,1,3,0
1526326225511,1,3,0
1526326225610,1,3,0
1526326225711,1,3,0
1526326225811,0,3,0
1526326225913,0,3,0
1526326226012,0,3,0
1526326226113,0,3,0
1526326226212,0,3,0
1526326226311,0,3,0
1526326226414,0,3,0
1526326226511,0,3,0
1526326226611,0,3,0
1526326226711,0,3,0
1526326226810,0,3,0
1526326226910,0,3,0
1526326227011,0,3,0
1526326227112,0,3,0
1526326227211,0,3,0
1526326227309,0,3,0
1526326227415,0,3,0
1526326227509,0,3,0
1526326227614,0,3,0
1526326227711,0,3,0
1526326227811,0,3,0
1526326227910,0,3,0
1526326228009,0,3,0
1526326228110,0,3,0
1526326228210,0,3,0
1526326228310,0,3,0
1526326228410,0,3,0
1526326228510,0,3,0
1526326228610,0,3,0
1526326228711,0,3,0
1526326228811,0,3,0
1526326228911,0,3,0
1526326229010,0,3,0
1526326229110,0,3,0
1526326229211,0,3,0
1526326229309,0,3,0
1526326229410,0,3,0
1526326229510,0,3,0
1526326229611,0,3,0
1526326229721,0,3,0
1526326229811,0,3,0
1526326229910,0,3,0
1526326230011,0,3,0
1526326230110,0,3,0
1526326230213,0,3,0
1526326230312,0,3,0
1526326230413,0,3,0
1526326230509,0,3,0
1526326230610,0,3,0
1526326230719,0,3,0
1526326230811,0,3,0
1526326230914,0,3,0
1526326231013,0,3,0
1526326231111,0,3,0
1526326231214,0,3,0
1526326231310,0,3,0
