EpochTime,BuffWarning,status,Resolution
1526322646771,1,3,2
1526322646970,1,3,2
1526322647071,1,3,2
1526322647171,1,3,2
1526322647271,1,3,2
1526322647371,1,3,2
1526322647471,1,3,2
1526322647572,1,3,2
1526322647672,1,3,2
1526322647785,1,3,2
1526322647871,1,3,2
1526322648070,1,3,2
1526322648172,1,3,2
1526322648271,1,3,2
1526322648371,1,3,2
1526322648476,1,3,2
1526322648572,1,3,2
1526322648671,1,3,2
1526322648771,1,3,2
1526322648872,1,3,2
1526322648972,1,3,2
1526322649072,1,3,2
1526322649172,1,3,2
1526322649272,1,3,2
1526322649372,1,3,2
1526322649472,1,3,2
1526322649571,1,3,2
1526322649671,1,3,2
1526322649776,1,3,2
1526322649871,1,3,2
1526322649971,1,3,2
1526322650071,1,3,2
1526322650172,1,3,2
1526322650273,1,3,2
1526322650371,1,3,2
1526322650472,1,3,2
1526322650571,1,3,2
1526322650672,1,3,2
1526322650772,1,3,2
1526322650871,1,3,2
1526322650971,1,3,2
1526322651072,1,3,2
1526322651172,1,3,2
1526322651370,1,3,2
1526322651471,1,3,2
1526322651572,1,3,2
1526322651671,1,3,2
1526322651772,1,3,2
1526322651871,1,3,2
1526322652070,1,3,2
1526322652171,1,3,2
1526322652273,1,3,2
1526322652470,1,3,2
1526322652670,1,3,2
1526322652771,0,3,2
1526322652872,0,3,2
1526322652971,0,3,2
1526322653170,0,3,2
1526322653272,0,3,2
1526322653372,0,3,2
1526322653472,1,3,2
1526322653670,1,3,2
1526322653870,1,3,2
1526322653971,1,3,2
1526322654170,1,3,2
1526322654271,1,3,2
1526322654372,1,3,2
1526322654471,1,3,2
1526322654572,1,3,2
1526322654672,1,3,2
1526322654870,1,3,2
1526322654971,1,3,2
1526322655071,1,3,2
1526322655171,1,3,2
1526322655272,1,3,2
1526322655372,1,3,2
1526322655570,1,3,2
1526322655670,1,3,2
1526322655870,1,3,2
1526322655971,1,3,2
1526322656072,1,3,2
1526322656171,1,3,2
1526322656370,1,3,2
1526322656570,1,3,2
1526322656670,1,3,2
1526322656771,1,3,2
1526322656871,1,3,2
1526322656971,1,3,2
1526322657071,1,3,2
1526322657172,1,3,2
1526322657272,1,3,2
1526322657371,1,3,2
1526322657471,1,3,2
1526322657571,1,3,2
1526322657671,1,3,2
1526322657870,1,3,2
1526322657971,1,3,2
1526322658072,0,3,2
1526322658172,0,3,2
1526322658271,0,3,2
1526322658371,0,3,2
1526322658570,0,3,2
1526322658671,0,3,2
1526322658870,0,3,2
1526322658970,0,3,2
1526322659071,0,3,2
1526322659171,0,3,2
1526322659271,0,3,2
1526322659371,0,3,2
1526322659471,0,3,2
