EpochTime,BuffWarning,status,Resolution
1526495711890,1,3,4
1526495711990,1,3,4
1526495712091,1,3,4
1526495712191,1,3,4
1526495712290,1,3,4
1526495712391,1,3,4
1526495712490,1,3,4
1526495712593,1,3,4
1526495712694,1,0,3
1526495712790,1,0,3
1526495712891,1,0,3
1526495712992,1,0,3
1526495713126,1,3,3
1526495713226,1,3,3
1526495713327,1,3,3
1526495713427,1,3,3
1526495713526,1,3,3
1526495713641,1,3,3
1526495713729,1,3,3
1526495713826,1,3,3
1526495713927,1,3,3
1526495714026,1,3,3
1526495714134,1,3,3
1526495714227,1,3,3
1526495714327,1,3,3
1526495714427,1,3,3
1526495714527,1,3,3
1526495714630,1,3,3
1526495714726,1,3,3
1526495714827,1,3,3
1526495714927,1,3,3
1526495715027,1,3,3
1526495715128,1,3,3
1526495715226,1,3,3
1526495715327,1,3,3
1526495715426,1,3,3
1526495715527,1,3,3
1526495715630,1,3,3
1526495715727,1,3,3
1526495715826,1,3,3
1526495715927,1,3,3
1526495716027,0,3,3
1526495716135,0,3,3
1526495716227,0,3,3
1526495716327,0,3,3
1526495716433,0,3,3
1526495716527,0,3,3
1526495716633,0,3,3
1526495716727,0,3,3
1526495716827,0,3,3
1526495716927,0,3,3
1526495717028,0,3,3
1526495717135,0,3,3
1526495717226,0,3,3
1526495717327,0,3,3
1526495717427,0,3,3
1526495717526,0,3,3
1526495717632,0,3,3
1526495717728,0,3,3
1526495717827,0,3,3
1526495717926,0,3,3
1526495718027,0,3,3
1526495718130,0,3,3
1526495718227,0,3,3
1526495718326,0,3,3
1526495718427,0,3,3
1526495718528,0,3,3
1526495718627,0,3,3
1526495718727,0,3,3
1526495718826,0,3,3
1526495718926,0,3,3
1526495719033,0,3,3
1526495719130,0,3,3
1526495719226,0,3,3
1526495719327,0,3,3
1526495719427,0,3,3
1526495719527,0,3,3
1526495719634,0,3,3
1526495719727,0,3,3
1526495719827,0,3,3
1526495719926,0,3,3
1526495720026,0,3,3
1526495720127,0,3,3
1526495720226,0,3,3
1526495720327,0,3,3
1526495720426,0,3,3
1526495720526,0,3,3
1526495720627,0,3,3
1526495720726,0,3,3
1526495720827,0,3,3
