EpochTime,BuffWarning,status,Resolution
1526403861022,1,3,5
1526403861123,1,3,5
1526403861223,1,3,5
1526403861323,1,3,5
1526403861422,1,3,5
1526403861523,1,3,5
1526403861622,1,3,5
1526403861725,1,3,5
1526403861824,1,3,5
1526403861922,1,3,5
1526403862023,1,3,5
1526403862123,1,3,5
1526403862223,1,3,5
1526403862323,1,3,5
1526403862423,1,3,5
1526403862523,1,3,5
1526403862622,1,3,5
1526403862723,1,3,5
1526403862822,1,3,5
1526403862922,1,3,5
1526403863023,1,3,5
1526403863123,1,3,5
1526403863223,1,3,5
1526403863324,1,3,5
1526403863423,1,3,5
1526403863523,1,3,5
1526403863623,1,3,5
1526403863723,1,3,5
1526403863822,1,3,5
1526403863923,1,3,5
1526403864023,1,3,5
1526403864126,1,3,5
1526403864222,1,3,5
1526403864323,1,3,5
1526403864422,1,3,5
1526403864523,1,3,5
1526403864624,1,3,5
1526403864723,1,3,5
1526403864823,1,3,5
1526403864922,1,3,5
1526403865024,1,3,5
1526403865123,1,3,5
1526403865223,1,3,5
1526403865325,1,3,5
1526403865423,1,3,5
1526403865636,1,3,5
1526403865725,1,3,5
1526403865822,1,3,5
1526403865922,1,3,5
1526403866027,1,3,5
1526403866122,1,3,5
1526403866223,1,3,5
1526403866323,1,3,5
1526403866423,1,3,5
1526403866523,1,3,5
1526403866623,1,3,5
1526403866722,1,3,5
1526403866823,1,3,5
1526403866923,1,3,5
1526403867023,1,3,5
1526403867122,1,3,5
1526403867224,1,3,5
1526403867322,1,3,5
1526403867423,1,3,5
1526403867523,1,3,5
1526403867623,1,3,5
1526403867722,1,3,5
1526403867824,1,3,5
1526403867922,1,3,5
1526403868023,1,3,5
1526403868124,1,3,5
1526403868222,1,3,5
1526403868323,1,3,5
1526403868422,1,3,5
1526403868523,1,3,5
1526403868623,1,3,5
1526403868725,1,3,5
1526403868822,1,3,5
1526403868922,1,3,5
1526403869022,1,3,5
1526403869122,1,3,5
1526403869222,1,3,5
1526403869323,1,3,5
1526403869423,1,3,5
1526403869524,1,3,5
1526403869623,1,3,5
1526403869722,1,3,5
1526403869823,1,3,5
1526403869924,1,3,5
1526403870024,1,3,5
1526403870122,1,3,5
1526403870225,1,3,5
1526403870322,1,3,5
1526403870422,1,3,5
1526403870523,1,3,5
1526403870627,1,3,5
1526403870722,1,3,5
1526403870824,1,3,5
1526403870924,1,3,5
1526403871023,1,3,5
1526403871127,1,3,5
1526403871223,1,3,5
1526403871325,1,3,5
1526403871423,1,3,5
1526403871523,1,3,5
1526403871622,1,3,5
1526403871723,1,3,5
1526403871823,1,3,5
1526403871922,1,3,5
1526403872023,1,3,5
1526403872124,1,3,5
1526403872224,1,3,5
1526403872323,1,3,5
1526403872423,1,3,5
1526403872531,1,3,5
1526403872622,1,3,5
1526403872723,1,3,5
1526403872822,1,3,5
1526403872923,1,3,5
1526403873022,1,3,5
1526403873122,1,3,5
1526403873222,1,3,5
1526403873325,1,3,5
1526403873422,1,3,5
1526403873523,1,3,5
1526403873622,1,3,5
1526403873726,1,3,5
1526403873823,1,3,5
1526403873922,1,3,5
1526403874023,1,3,5
1526403874122,1,3,5
1526403874223,1,3,5
1526403874323,1,3,5
1526403874423,1,3,5
1526403874522,1,3,5
1526403874622,1,3,5
1526403874722,1,3,5
1526403874824,1,3,5
1526403874922,1,3,5
1526403875024,1,3,5
1526403875124,1,3,5
1526403875222,1,3,5
1526403875322,1,3,5
1526403875422,1,3,5
1526403875523,1,3,5
1526403875622,1,3,5
1526403875723,1,3,5
1526403875823,0,3,5
1526403875922,0,3,5
1526403876023,0,3,5
1526403876124,0,3,5
1526403876222,0,3,5
1526403876322,0,3,5
1526403876422,0,3,5
1526403876523,0,3,5
1526403876622,0,3,5
1526403876723,0,3,5
1526403876822,0,3,5
1526403876925,0,3,5
1526403877022,0,3,5
1526403877122,0,3,5
1526403877222,0,3,5
1526403877323,0,3,5
1526403877422,0,3,5
1526403877523,0,3,5
1526403877623,0,3,5
1526403877722,0,3,5
1526403877823,0,3,5
1526403877922,0,3,5
1526403878023,0,3,5
1526403878122,0,3,5
1526403878222,0,3,5
1526403878323,0,3,5
1526403878422,1,3,5
1526403878523,1,3,5
1526403878624,1,3,5
1526403878723,1,3,5
1526403878823,1,3,5
1526403878923,1,3,5
1526403879023,1,3,5
1526403879123,1,3,5
1526403879222,1,3,5
1526403879323,1,3,5
1526403879422,1,3,5
1526403879523,1,3,5
1526403879622,1,3,5
1526403879723,1,3,5
1526403879823,1,3,5
1526403879922,1,3,5
1526403880022,1,3,5
1526403880123,1,3,5
1526403880225,1,3,5
1526403880322,1,3,5
1526403880422,1,3,5
1526403880523,1,3,5
1526403880622,1,3,5
1526403880723,1,3,5
1526403880823,1,3,5
1526403880922,1,3,5
1526403881023,0,3,5
1526403881124,0,3,5
1526403881222,0,3,5
1526403881323,0,3,5
1526403881422,0,3,5
1526403881522,0,3,5
1526403881622,0,3,5
1526403881722,0,3,5
1526403881822,0,3,5
1526403881922,0,3,5
1526403882023,0,3,5
1526403882122,0,3,5
1526403882222,0,3,5
1526403882324,0,3,5
1526403882422,0,3,5
1526403882522,0,3,5
1526403882627,0,3,5
1526403882722,0,3,5
1526403882822,0,3,5
1526403882923,0,3,5
1526403883024,0,3,5
1526403883122,0,3,5
1526403883222,0,3,5
1526403883322,0,3,5
1526403883422,0,3,5
1526403883524,0,3,5
1526403883622,0,3,5
1526403883724,0,3,5
1526403883822,0,3,5
1526403883923,0,3,5
1526403884023,0,3,5
1526403884123,0,3,5
1526403884223,0,3,5
1526403884323,0,3,5
1526403884423,0,3,5
1526403884522,0,3,5
1526403884622,0,3,5
1526403884722,0,3,5
1526403884825,0,3,5
1526403884922,0,3,5
1526403885121,0,3,5
1526403885222,0,3,5
1526403885322,0,3,5
1526403885422,0,3,5
1526403885621,0,3,5
1526403885722,0,3,5
1526403885822,0,3,5
1526403885922,0,3,5
1526403886023,0,3,5
1526403886123,0,3,5
1526403886222,0,3,5
1526403886323,0,3,5
1526403886424,0,3,5
1526403886525,0,3,5
1526403886622,0,3,5
1526403886722,0,3,5
1526403886822,0,3,5
1526403886922,0,3,5
1526403887022,0,3,5
1526403887123,0,3,5
1526403887321,0,3,5
1526403887422,0,3,5
1526403887621,0,3,5
1526403887722,0,3,5
1526403887822,0,3,5
1526403887922,0,3,5
1526403888023,0,3,5
1526403888221,0,3,5
1526403888322,0,3,5
1526403888422,0,3,5
1526403888523,0,3,5
1526403888622,0,3,5
1526403888722,0,3,5
1526403888822,0,3,5
1526403888922,0,3,5
1526403889022,0,3,5
1526403889123,0,3,5
1526403889223,0,3,5
1526403889421,0,3,5
1526403889522,0,3,5
1526403889622,0,3,5
1526403889821,0,3,5
1526403889922,0,3,5
1526403890023,0,3,5
1526403890122,0,3,5
1526403890222,0,3,5
1526403890322,0,3,5
1526403890422,0,3,5
